brand,name,price,nam_sx,origin,type_car,km_traveled,gear,condition,fuel
Mazda,Mazda 3 Sedan 1.5L Deluxe 2023,579 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 51.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda 3 2014,346 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 7.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0L AT FWD 2014,448 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 Sedan 1.5L Luxury 2023,495 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng MPV,Km đã đi 64.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2014,346 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 17.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,435 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 58.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2018,366 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 9.200 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2016,380 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 800 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2023,815 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 30.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Mazda,Mazda BT-50 2013,325 triệu,Năm SX 2013,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 52.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 323 1995,34 triệu,Năm SX 1995,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 48.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Mazda,Mazda BT-50 2015,360 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 70 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2015,405 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 14.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-3 2021,430 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 679 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2014,450 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 64.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda MX 6 2016,445 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 15.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2018,468 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 1.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Mazda,Mazda BT-50 2018,495 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 35.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda BT-50 2022,535 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 95.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2018,590 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 1.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2018,608 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 67.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2018,639 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 76.156 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2020,650 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 9.300 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2.0at 2016,428 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 71.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2014,425 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 22.617 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 1.5L Luxury 2019,498 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 Premium AWD 2023,1 tỉ 119 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 12.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda 6 2020,630 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 215.863 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2005,135 triệu,Năm SX 2005,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 36.001 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2020,630 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 59.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2018,635 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 73.200 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 626 2000,48 triệu,Năm SX 2000,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 63 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Mazda,Mazda BT-50 2014,345 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2019,635 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2015,368 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 47.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2022,425 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2019,438 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 17.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2016,535 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2011,300 triệu,Năm SX 2011,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2017,365 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 69.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 1.5 AT hatchback 2016,390 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 1.685 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0 Deluxe 2016,490 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 77.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2020,470 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 27.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 2021,849 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2018,449 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 89.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 626 1993,47 triệu,Năm SX 1993,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 72.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2014,455 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng Bán Tải,Km đã đi 41.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2020,570 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2004,135 triệu,Năm SX 2004,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 16.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 5 2004,135 triệu,Năm SX 2004,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 260.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2009,232 triệu,Năm SX 2009,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 79.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2016,316 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2016,320 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 86.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2017,330 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 77.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2017,349 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 848.466 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2019,369 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 190.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2021,395 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 668.300 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Diesel
Mazda,Mazda BT-50 2019,400 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 56.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2015,405 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 30.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,410 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 37.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2014,415 triệu,Năm SX 2014,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,415 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 63.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2023,419 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 72.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,420 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 17.555 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2015,425 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 123.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2015,425 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 12.368 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2015,428 triệu,Năm SX 2015,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 86.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2021,435 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 35.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2018,440 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 88.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2018,468 triệu,Năm SX 2018,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 123 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 Luxury 2021,825 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 150.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2022,575 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 67.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0 Premium 2020,729 triệu,Năm SX 2020,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 35.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 2022,489 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 45.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2018,510 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 17.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 6 2020,600 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 177.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda Premacy 2003,132 triệu,Năm SX 2003,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 82.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 1.5at 2016,355 triệu,Năm SX 2016,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 68.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Kia Seltos 1.4 Luxury 2021,595 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 47.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-30 2.0L Premium 2023,704 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Bán Tải,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0L Premium 2023,829 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 146.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0L AT FWD 2014,435 triệu,Năm SX 2014,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2.0L Signature Premium 2019,506 triệu,Năm SX 2019,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 12.345 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 2 Sport 1.5L Luxury 2023,512 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 66.666 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda CX-5 2022,769 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 22.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-3 2022,580 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 8.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2018,580 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 300.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2019,640 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 23.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2022,610 triệu,Năm SX 2022,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 100.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2018,615 triệu,Năm SX 2018,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 126.950 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-30 2021,620 triệu,Năm SX 2021,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 65.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2023,760 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 10.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2021,720 triệu,Năm SX 2021,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0 Luxury 2020,682 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 60.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0 Luxury 2020,695 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0L Premium 2023,829 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 55.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Diesel
Mazda,Mazda BT-50 4x4 AT 2013,305 triệu,Năm SX 2013,Xuất xứ Trong nước,Kiểu dáng Crossover,Km đã đi 22.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2.0 Luxury 2020,725 triệu,Năm SX 2020,Xuất xứ Trong nước,Kiểu dáng Crossover,Km đã đi 83.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 1.5L Premium 2022,679 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 7.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,4xx triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 Deluxe 2022,826 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 40.000 km,Hộp số Số tay,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 626 1996,37 triệu,Năm SX 1996,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 293.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,435 triệu,Năm SX 2017,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 115.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mercedes-Benz GLK 300 4Matic 2009,390 triệu,Năm SX 2009,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 42.312 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mercedes-Benz GLC 300 2023,2 tỉ 699 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 50.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2016,393 triệu,Năm SX 2016,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 58 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2015,360 triệu,Năm SX 2015,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 56.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 2023,949 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Hatchback,Km đã đi 70.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda CX-3 Premium 2023,636 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 80.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda 3 2019,480 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 92.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2019,485 triệu,Năm SX 2019,Xuất xứ Trong nước,Kiểu dáng Hatchback,Km đã đi 52.847 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2022,599 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 700.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda 3 2017,425 triệu,Năm SX 2017,Xuất xứ Nhập khẩu,Kiểu dáng SUV,Km đã đi 88.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-5 2022,780 triệu,Năm SX 2022,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 22.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda Premacy 2003,95 triệu,Năm SX 2003,Xuất xứ Trong nước,Kiểu dáng Sedan,Km đã đi 42.000 km,Hộp số Số tự động,Tình trạng Xe cũ,Nhiên liệu Xăng
Mazda,Mazda CX-8 Premium AWD 2023,1 tỉ 024 triệu,Năm SX 2023,Xuất xứ Trong nước,Kiểu dáng SUV,Km đã đi 42.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
Mazda,Mazda 3 Sport 1.5L Premium 2023,709 triệu,Năm SX 2023,Xuất xứ Nhập khẩu,Kiểu dáng Sedan,Km đã đi 40.000 km,Hộp số Số tự động,Tình trạng Xe mới,Nhiên liệu Xăng
